"",".rownames","price_3_nights","neigh_simp","number_of_reviews","reviews_per_month",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"183","183",890.9,"City of Santa Cruz",52,0.68,1186.75827089138,-295.85827089138,0.0047298999326753,740.514838695805,0.00012712750083996,-0.400626692969009
"184","184",640.24,"City of Santa Cruz",825,10.6,4.34773612179606,635.892263878204,0.0280470716174095,740.319812108891,0.00365145693359232,0.871339839108298
"185","185",456.02,"City of Capitola",420,5.54,820.148797042298,-364.128797042298,0.0118440664230657,740.487359858772,0.000489172419850981,-0.494844708873954
"186","186",2044.54,"Unincorporated Areas",151,1.95,930.733527546568,1113.80647245343,0.00186490468720257,739.828060115944,0.000706316748488117,1.50605807933199
"187","187",510.38,"Unincorporated Areas",180,2.32,886.558015715362,-376.178015715362,0.00198489064152484,740.48283512344,8.57731215307629e-05,-0.508688007477125
"188","188",767.08,"Unincorporated Areas",23,4.73,749.848532056916,17.2314679430837,0.00417308159424682,740.566933478047,3.80045633866353e-07,0.0233268980660253
"189","189",289.92,"Unincorporated Areas",161,2.07,916.146714047371,-626.226714047371,0.00190157572822163,740.333557634376,0.000227683787524931,-0.846781870232257
"190","190",594.94,"City of Santa Cruz",116,1.51,1088.12208875201,-493.182088752011,0.00440035031107497,740.421899630214,0.000328423643268281,-0.667715678630945
"191","191",196.3,"Unincorporated Areas",413,5.34,527.607052042623,-331.307052042623,0.00596536898945094,740.501480092872,0.000201556906487283,-0.448907197467546
"192","192",616.08,"Unincorporated Areas",187,2.42,874.984517041534,-258.904517041534,0.00202023078141521,740.527190141693,4.1356026565286e-05,-0.350110716909987
"193","193",1180.82,"Unincorporated Areas",150,1.96,930.31845621295,250.50154378705,0.00184789358608135,740.5297459196,3.54002523370378e-05,0.338718321713696
"194","194",416.76,"City of Santa Cruz",133,1.74,1061.11007081374,-644.350070813743,0.00437540279814893,740.319226921761,0.000557407243441423,-0.872369991248904
"195","195",298.98,"Unincorporated Areas",148,1.92,934.59854813718,-635.61854813718,0.00185196445827543,740.326510493635,0.000228421984581284,-0.859460120099308
"196","196",1497.92,"City of Santa Cruz",12,5.29,811.587290378908,686.332709621092,0.00826514804464431,740.284763239008,0.00120401229465423,0.931029743071276
"197","197",1362.02,"Unincorporated Areas",174,3.34,802.303834250222,559.716165749778,0.00164535373707435,740.380587510585,0.000157299498274976,0.756749381435204
"198","198",676.48,"Unincorporated Areas",91,1.2,1020.80952583748,-344.329525837477,0.00186986619151717,740.496509937743,6.76841166717371e-05,-0.465593948359195
"199","199",537.56,"City of Santa Cruz",289,3.77,820.098829135426,-282.538829135426,0.00555040543681823,740.519400102127,0.000136275405041946,-0.382748413768331
"200","200",431.86,"Unincorporated Areas",209,3.32,788.725040673776,-356.865040673776,0.00196422584667553,740.491268405667,7.63852064585611e-05,-0.482566975003579
"201","201",628.16,"Unincorporated Areas",213,2.8,831.267202739964,-203.107202739964,0.00219254084811832,740.542538809356,2.76316546486356e-05,-0.274680986085836
"202","202",1630.8,"Unincorporated Areas",29,0.39,1116.8690275831,513.930972416896,0.00227583896375834,740.409758608399,0.000183667440780812,0.695066236660474
"203","203",933.18,"City of Santa Cruz",431,6.17,553.68735618585,379.49264381415,0.00877323554933056,740.480755928783,0.00039113124899266,0.514924430999039
"204","204",377.5,"Unincorporated Areas",168,2.2,902.018098077811,-524.518098077811,0.00190535953879807,740.403268956757,0.000160050298532295,-0.709253131486535
"205","205",226.5,"City of Santa Cruz",216,2.87,928.626661516143,-702.126661516143,0.00467391205931056,740.272682670771,0.000707428794565911,-0.950734857197234
"206","207",993.58,"Unincorporated Areas",30,0.43,1113.0255700905,-119.445570090501,0.00224371704166995,740.558612127499,9.78050502961743e-06,-0.161541628959162
"207","208",317.1,"Unincorporated Areas",615,8.22,194.115636463729,122.984363536271,0.0138750277044443,740.557994825488,6.56404852023068e-05,0.167305633778498
"208","209",616.08,"Unincorporated Areas",200,2.68,847.16391953404,-231.08391953404,0.00206146078294149,740.535307384492,3.3620872480193e-05,-0.312496007959789
"209","210",256.7,"Unincorporated Areas",299,4.34,662.553953772476,-405.853953772476,0.00322989902563798,740.46889053345,0.000162869793000395,-0.54916003735501
"210","211",320.12,"City of Santa Cruz",293,4.16,785.135766564398,-465.015766564398,0.00552832515209712,740.437867372995,0.000367659794865106,-0.629938446587525
"211","212",694.6,"Unincorporated Areas",83,1.75,977.458784202064,-282.858784202064,0.00153696601527345,740.519484198877,3.75181716113269e-05,-0.382410951360809
"212","213",1334.84,"Unincorporated Areas",132,1.77,954.360285521868,380.479714478131,0.00179089947413763,740.480913317638,7.91394840654486e-05,0.51445499765561
"213","214",2953.56,"Unincorporated Areas",81,1.08,1035.39633933667,1918.16366066333,0.00190136644757358,738.372947353371,0.0021359558102549,2.59373483319278
"214","215",238.58,"City of Santa Cruz",320,4.27,763.977873492793,-525.397873492793,0.00604779060393906,740.402033608627,0.000513977848365692,-0.711921657565821
"215","216",1084.18,"Unincorporated Areas",143,1.95,934.226602999581,149.953397000419,0.00178318346281722,740.553722589016,1.22394223848912e-05,0.202754505461151
"216","217",1380.14,"Unincorporated Areas",97,1.31,1008.82095583003,371.319044169969,0.00182861364042411,740.485011160497,7.69676473620637e-05,0.502078138478019
"217","218",483.2,"City of Santa Cruz",92,1.31,1115.63543041593,-632.435430415933,0.00439916065847948,740.328305141211,0.000539925377181702,-0.856249263596746
"218","219",443.94,"Unincorporated Areas",274,3.69,728.83068930401,-284.89068930401,0.00288232315777827,740.518732284229,7.15662718281989e-05,-0.385417734462446
"219","220",232.54,"Unincorporated Areas",67,0.96,1051.72969056238,-819.189690562376,0.00192594491546285,740.167395489793,0.000394629299702616,-1.10771934683503
"220","221",1748.58,"Unincorporated Areas",150,2.02,925.208221621485,823.371778378515,0.00181146548961382,740.163349066669,0.00037488572738495,1.11331057566216
"221","222",302,"City of Santa Cruz",204,2.89,932.162863165175,-630.162863165175,0.00450758037324745,740.329992733927,0.000549383001112801,-0.85321891151188
"222","223",673.46,"Unincorporated Areas",38,0.54,1100.1637312198,-426.703731219802,0.00216644733443477,740.458654625691,0.000120499945915172,-0.577064070452773
"223","224",534.54,"City of Santa Cruz",48,0.66,1190.20822014837,-655.668220148375,0.00473876892290717,740.310346927427,0.000625549479918081,-0.887855392111458
"224","225",404.68,"Unincorporated Areas",245,3.38,767.895966543751,-363.215966543751,0.00246215971011883,740.488505577031,9.9286309119548e-05,-0.491277515173628
"225","226",881.84,"Unincorporated Areas",203,2.77,838.188664351963,43.6513356480372,0.00206070011288049,740.565975890029,1.19923324156262e-06,0.0590299098302319
"226","227",428.84,"City of Santa Cruz",424,6.4,537.154564606622,-108.314564606622,0.0086602032310742,740.56007704222,3.14455184852527e-05,-0.146961045778051
"227","228",377.5,"Unincorporated Areas",120,1.76,960.451604466633,-582.951604466633,0.00169944559609606,740.364766712317,0.000176259156332437,-0.788185592084671
"228","229",449.98,"Unincorporated Areas",276,3.81,717.736951257828,-267.756951257827,0.00288478900563273,740.52437645135,6.3271323872382e-05,-0.362238602448309
"229","230",377.5,"City of Santa Cruz",233,3.2,893.097585925434,-515.597585925434,0.00478324592169571,740.408337237885,0.000390491104360117,-0.69819813104227
"230","231",244.62,"Unincorporated Areas",365,5.06,572.413266187539,-327.793266187539,0.00465048759874885,740.50294977823,0.000153408481597892,-0.4438527036115
"231","232",323.14,"Scotts Valley/Watsonville",62,0.87,702.660793177781,-379.520793177781,0.0411876861373293,740.477823122651,0.00196278793708758,-0.523594914176878
"232","233",1754.62,"Unincorporated Areas",99,1.38,1001.98574661007,752.634253389931,0.00179327835786878,740.229766176686,0.000310082122690306,1.01765455477462
"233","234",670.44,"Unincorporated Areas",343,4.79,605.015279344917,65.4247206550833,0.0041333474289006,740.564556160553,5.42606918864893e-06,0.0885661830059294
"234","235",2630.42,"Unincorporated Areas",3,0.05,1157.1795188237,1473.2404811763,0.00256099604054666,739.272712492008,0.00169936058971984,1.9927697233733
"235","236",1434.5,"Unincorporated Areas",19,0.27,1131.4558410823,303.0441589177,0.00236821883914036,740.512398402778,6.64653286475829e-05,0.409871221057104
"236","237",591.92,"Unincorporated Areas",131,1.83,949.68668536203,-357.76668536203,0.00174542553260237,740.490901368325,6.81899768255026e-05,-0.483733192758538
"237","238",893.92,"City of Capitola",54,0.78,1385.36894327386,-491.448943273861,0.00721215521069412,740.422510115036,0.000537540281851953,-0.666310758978217
"238","239",1195.92,"City of Santa Cruz",35,0.52,1207.80834847294,-11.888348472939,0.00483723269218161,740.567026281391,2.09968350333516e-07,-0.0160990820246318
"239","240",785.2,"Unincorporated Areas",143,2.07,924.006133816651,-138.806133816651,0.0017164536643084,740.555639879745,1.00935424820264e-05,-0.187675830906932
"240","241",839.56,"Unincorporated Areas",32,0.45,1110.44888969676,-270.888889696759,0.00222997525311216,740.523399561057,4.99946538885027e-05,-0.366355413040386
"241","242",1204.98,"Unincorporated Areas",33,0.47,1108.30884373464,96.6711562653556,0.0022149953097736,740.561544142778,6.32404181895319e-06,0.13073897407761
"242","243",679.5,"Unincorporated Areas",81,1.15,1029.43439897996,-349.934398979964,0.00185085475023199,740.494194078446,6.91921417087061e-05,-0.473168214287032
"243","244",265.76,"Unincorporated Areas",24,0.35,1122.45902280221,-856.699022802214,0.0023038941517013,740.129776155331,0.000516683452259347,-1.15865937222342
"244","245",498.3,"Unincorporated Areas",271,4.17,689.258715867172,-190.958715867172,0.00274198411329885,740.545378419566,3.0579534860265e-05,-0.258322576442906
"245","246",848.62,"Unincorporated Areas",44,0.9,1066.88251708125,-218.262517081254,0.0019140061029774,740.538742870227,2.78399054537356e-05,-0.295135753816582
"246","247",1833.14,"City of Santa Cruz",120,1.72,1068.48972995538,764.650270044622,0.00429431723288177,740.218031202412,0.000770299979433061,1.0351993706906
"247","248",634.2,"Unincorporated Areas",18,0.27,1131.89247551393,-497.692475513927,0.00236771612338416,740.419532497172,0.00017923087843994,-0.673135466402693
"248","249",531.52,"City of Santa Cruz",336,4.97,697.372319019678,-165.852319019678,0.00632410910615358,740.550658243987,5.35864499680015e-05,-0.224763516378483
"249","250",510.38,"Unincorporated Areas",224,3.25,788.137464556085,-277.757464556085,0.00217669271318913,740.521157191491,5.13007075688472e-05,-0.375634577908663
"250","251",1108.34,"City of Capitola",278,3.97,1015.86869147661,92.471308523388,0.00834118137070793,740.561985845924,2.2060688169477e-05,0.125444755677668
"251","252",365.42,"City of Santa Cruz",426,6.1,561.832468700692,-196.412468700692,0.00862064927353207,740.543982997098,0.000102920144888692,-0.266486839300535
"252","253",268.78,"Unincorporated Areas",282,4.19,682.752325588791,-413.972325588791,0.00292747005624073,740.464952524969,0.000153491248532119,-0.560060030137713
"253","254",1908.64,"Unincorporated Areas",10,0.2,1141.34749132365,767.292508676351,0.00242700830712926,740.216272087348,0.000436722789631195,1.03780381479502
"254","255",1694.22,"Unincorporated Areas",3,0.06,1156.32781305845,537.892186941546,0.00255207787462327,740.394694494434,0.000225738677382541,0.727573323134861
"255","256",1346.92,"Unincorporated Areas",2,1.11,1067.33534213945,279.584657860552,0.00194292181522101,740.520561490866,4.63738635667147e-05,0.378061360084366
"256","257",1346.92,"Unincorporated Areas",1,0.09,1154.64596462597,192.274035374026,0.00252756130751688,740.545082737588,2.85655909844582e-05,0.260073938711442
"257","258",1440.54,"City of Capitola",5,0.12,1462.97661092968,-22.4366109296793,0.0076314489178398,740.566809200765,1.18652685351592e-06,-0.0304261783444746
"258","259",1579.46,"Unincorporated Areas",15,0.23,1136.60920186978,442.850798130216,0.0024009939323449,740.450262933383,0.000143911649804869,0.598971383218818
"259","260",2041.52,"Unincorporated Areas",3,0.05,1157.1795188237,884.340481176302,0.00256099604054666,740.10097042327,0.000612318337618329,1.19619774134527
"260","261",2745.18,"Unincorporated Areas",5,0.1,1152.04772113422,1593.13227886578,0.00251557381195671,739.053309287351,0.00195177851544054,2.15489156491634
"261","262",1195.92,"Unincorporated Areas",7,0.11,1150.32274650573,45.5972534942739,0.00250590794833098,740.565871906623,1.59266288396994e-06,0.0616751428474933
"262","263",1685.16,"City of Santa Cruz",8,0.18,1248.55547414516,436.604525854841,0.00513324708554346,740.453224201111,0.000300705133494621,0.591333414617349
"263","264",2745.18,"Unincorporated Areas",2,0.04,1158.46785902057,1586.71214097943,0.00257056087611418,739.065415094276,0.0019786175639751,2.14626676049406
"264","265",2225.74,"Unincorporated Areas",10,0.17,1143.90260861938,1081.83739138062,0.00245270179074969,739.869485206267,0.000877412408413573,1.46326129595118
"265","266",1371.08,"Unincorporated Areas",1,0.06,1157.20108192171,213.878918078293,0.00255363129018459,740.539853462392,3.57122392653581e-05,0.289300941949778
"266","267",1866.36,"Unincorporated Areas",9,0.14,1146.89436034674,719.465639653259,0.0024790216732788,740.258638660042,0.00039224589281745,0.973140807795958
"267","268",2515.66,"Unincorporated Areas",21,0.53,1108.4382223227,1407.2217776773,0.00216305060930984,739.386683984697,0.00130850279349279,1.90309033055929
"268","269",2627.4,"City of Santa Cruz",48,0.7,1186.8013970874,1440.5986029126,0.00470784058255214,739.3268114475,0.0029999126038163,1.95071733706972
"269","270",1208,"Unincorporated Areas",46,0.66,1086.45018658386,121.549813416141,0.00208788263938443,740.558311428382,9.42176191172702e-06,0.164374632322455
"270","271",927.14,"Unincorporated Areas",53,0.77,1074.02498214479,-146.884982144787,0.00202107562424932,740.554261832614,1.33167012157101e-05,-0.198629320017648
"271","272",670.44,"City of Capitola",248,3.57,1063.03595503518,-392.595955035177,0.00787211578674176,740.474773145089,0.000374929700123119,-0.532462024069008
"272","273",220.46,"Unincorporated Areas",82,1.23,1022.18411842638,-801.724118426385,0.00180107841251931,740.184310350708,0.000353386835723392,-1.0840343563913
"273","274",8909,"Unincorporated Areas",10,0.16,1144.75431438463,7764.24568561537,0.00246138151252344,703.734492050492,0.0453544681860751,10.5017350313167
"274","275",604,"Unincorporated Areas",7,0.1,1151.17445227097,-547.17445227097,0.00251476393510476,740.388698419002,0.000230164285881652,-0.740115022908518
"275","276",329.18,"Unincorporated Areas",371,5.73,512.729173326423,-183.549173326423,0.00487592852544541,740.546989167878,5.04556464315365e-05,-0.248565278500668
"276","277",1703.28,"City of Santa Cruz",46,0.68,1189.37807748114,513.90192251886,0.00472073080934007,740.409389867407,0.000382808741389135,0.695880087270191
"277","278",1510,"Unincorporated Areas",87,1.28,1015.74241744203,494.257582557969,0.00179205113037424,740.42164667499,0.00013363403190318,0.668296943255998
"278","279",1220.08,"Unincorporated Areas",128,1.86,948.441471361178,271.638528638822,0.00170359826494575,740.523180469125,3.83648017147318e-05,0.367272374228593
"279","280",486.22,"Unincorporated Areas",254,3.72,735.008260640811,-248.788260640811,0.00251872219136072,740.530230503796,4.76576443324379e-05,-0.336514787559687
"280","281",302,"Unincorporated Areas",20,0.3,1128.46408935494,-826.464089354941,0.00234321172734446,740.160092864916,0.000489101759921629,-1.11778956966647
"281","282",292.94,"Unincorporated Areas",283,4.13,687.425925748629,-394.485925748629,0.00295176111330693,740.474342022201,0.00014054452553522,-0.533703528271503
